code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
601225,陕西煤业,煤炭开采,陕西,38.58,27.1,100.0,9088089.0,2120286.5,2719441.25,738914.63,0.74,0.103,3.26,1.62,20140128,1262746.75,1.26,-25.0,156.84,43.39,5.05,46324
600481,双良节能,环境保护,江苏,73.71,16.2,16.2,474895.0,330545.41,83958.46,1595.21,0.01,0.081,1.29,6.17,20030422,13660.94,0.08,-47.34,-38.1,38.82,9.29,57064
002573,清新环境,环境保护,北京,30.28,10.65,10.66,976253.38,397522.53,380449.47,71952.86,0.68,0.467,3.09,6.1,20110422,136591.63,1.28,29.59,40.2,38.39,25.06,76914
002247,帝龙文化,装修装饰,浙江,41.75,4.54,8.52,501498.81,148683.88,30242.1,301771.97,3.54,0.4,5.22,3.23,20080612,54830.3,0.64,73.31,277.29,31.82,22.65,14850
000895,双汇发展,食品,河南,15.85,32.99,33.0,2154148.0,713326.13,1172683.88,181530.92,0.55,0.993,3.96,5.3,19981210,611228.88,1.85,19.09,5.06,18.22,8.54,53364
002686,亿利达,专用机械,浙江,49.4,2.83,4.12,163195.38,84416.75,43418.65,11275.12,0.27,0.227,2.26,6.61,20120703,39856.12,0.97,23.34,25.12,36.38,13.33,18647
601118,海南橡胶,橡胶,海南,0.0,39.31,39.31,1323052.13,558136.25,157485.52,378597.84,0.96,-0.07,1.96,3.83,20110107,-36022.46,-0.09,4.81,42.71,5.02,-4.67,114937
600178,东安动力,汽车配件,黑龙江,62.66,4.62,4.62,411945.47,209152.13,28719.2,85994.0,1.86,0.155,3.94,3.29,19981014,25635.6,0.55,116.2,92.67,11.24,4.05,28149
600598,北大荒,种植业,黑龙江,21.29,17.78,17.78,793724.94,348846.06,371520.44,242022.13,1.36,0.448,3.32,3.83,20020329,51880.37,0.29,-11.25,-4.58,76.48,33.6,97333
002405,四维图新,软件服务,北京,147.52,10.08,10.67,380896.88,229472.27,12987.24,87630.43,0.82,0.1,2.56,7.26,20100518,84754.93,0.79,6.39,10.2,75.82,9.58,95490
600647,同达创业,综合类,上海,42.98,1.39,1.39,58900.13,39672.28,1968.67,68.08,0.0,0.537,2.59,11.87,19930504,18673.3,1.34,-54.64,14.3,22.33,203.33,10358
601588,北辰实业,区域地产,北京,25.05,26.6,33.67,6029748.5,5223719.5,247152.38,364889.72,1.08,0.126,3.41,1.23,20061016,368282.38,1.09,45.38,-20.3,34.69,5.84,231066
002651,利君股份,专用机械,四川,159.64,3.78,10.03,237132.5,170592.25,22502.03,33509.53,0.33,0.065,1.86,7.36,20120106,31035.05,0.31,-19.05,-37.4,44.32,20.76,36532
600801,华新水泥,水泥,湖北,54.27,9.73,14.98,2596171.5,589338.56,1528666.75,250831.0,1.67,0.107,6.47,1.2,19940103,513921.44,3.43,-7.27,29.13,24.47,1.75,61061
002451,摩恩电气,电气设备,上海,714.77,4.12,4.39,181547.02,63919.01,33944.71,6827.16,0.16,0.015,1.52,9.21,20100720,14816.55,0.34,-8.66,-67.38,23.74,1.62,27860
000761,本钢板材,钢加工,辽宁,22.18,27.36,31.36,4839979.5,2160796.5,1867783.25,911484.63,2.91,0.183,3.99,1.36,19980115,-70362.85,-0.22,-6.47,252.28,14.72,2.88,74128
300480,光力科技,电器仪表,河南,258.53,0.64,1.85,50173.6,45269.43,3088.18,10779.87,0.58,0.081,2.47,11.34,20150702,16032.59,0.87,-16.36,-31.4,58.46,20.2,16197
000708,大冶特钢,特种钢,湖北,20.18,4.49,4.49,548290.63,257848.45,278266.47,48565.34,1.08,0.476,8.11,1.58,19970326,248339.92,5.53,15.45,4.02,11.46,4.22,24798
002333,罗普斯金,铝,江苏,39.23,4.85,5.03,176285.47,67347.07,61882.95,45438.65,0.9,0.273,3.1,4.62,20100112,51924.2,1.03,-7.08,50.84,11.83,18.71,17050
603268,松发股份,陶瓷,广东,115.43,0.41,0.88,63715.15,42719.05,10282.92,24328.34,2.76,0.302,6.29,7.4,20150319,20413.17,2.32,-7.08,-14.94,31.98,12.6,19806
000928,中钢国际,建筑施工,吉林,23.62,4.13,6.99,1378923.5,1312580.75,4943.95,180205.22,2.58,0.528,4.99,3.33,19990312,72510.49,1.04,-16.72,0.19,15.09,6.23,40678
603686,龙马环卫,专用机械,福建,40.55,1.06,2.72,231120.42,206237.73,7701.22,33875.07,1.24,0.558,4.17,7.24,20150126,52232.12,1.92,37.32,21.92,31.87,9.68,15468
300161,华中数控,机床制造,湖北,0.0,1.56,1.68,163128.31,124883.17,26702.34,48745.53,2.9,-0.21,4.82,4.93,20110113,9994.67,0.59,31.14,32.54,30.61,-7.31,15407
000791,甘肃电投,水力发电,甘肃,1526.92,7.22,9.71,1940992.38,204454.38,1585335.88,340271.13,3.5,0.007,5.26,2.69,19971014,66205.93,0.68,-14.66,-91.42,36.81,0.54,34768
300267,尔康制药,化学制药,湖南,27.87,11.45,20.6,517947.94,274401.38,150648.17,94339.36,0.46,0.351,2.35,5.54,20110927,174514.77,0.85,54.3,69.36,50.47,38.13,18207
300238,冠昊生物,医疗保健,广东,198.88,1.88,2.66,171764.95,62552.57,19401.53,83088.63,3.13,0.116,5.07,6.05,20110706,23038.6,0.87,27.76,-1.01,79.17,17.1,14875
600808,马钢股份,普钢,安徽,23.35,59.68,77.01,6262746.0,2042248.0,3457190.0,832906.75,1.08,0.099,2.5,1.23,19940106,0.0,0.0,-5.0,129.49,12.31,2.3,267674
300184,力源信息,元器件,湖北,147.52,2.83,4.2,150732.56,110292.57,16773.98,54220.06,1.29,0.09,2.83,6.0,20110222,13344.5,0.32,46.85,37.78,12.07,3.52,33242
601933,永辉超市,超市连锁,福建,44.54,65.09,95.7,2802725.25,1945148.0,309338.63,651140.0,0.68,0.1,1.96,2.58,20101215,237196.34,0.25,17.72,36.57,20.04,2.2,117290
000626,远大控股,商贸代理,江苏,27.11,4.05,5.99,1474902.88,1417237.38,6423.37,153529.59,2.56,0.628,4.75,4.79,19961128,99597.15,1.66,26.11,43.0,1.47,0.75,31823
600260,凯乐科技,通信设备,湖北,71.23,5.33,6.67,1195324.0,935208.88,76012.52,117223.97,1.76,0.169,4.37,3.68,20000706,80122.46,1.2,156.54,0.27,9.24,2.04,60364
600068,葛洲坝,建筑施工,湖北,14.58,41.49,46.05,15648277.0,10691030.0,1150608.63,760236.06,1.65,0.47,8.15,1.16,19970526,716301.69,1.56,21.75,24.96,12.98,3.54,280090
600432,*ST吉恩,小金属,吉林,0.0,8.11,16.04,1623786.13,416592.06,872208.63,627615.56,3.91,-0.377,2.91,1.95,20030905,-296976.72,-1.85,-31.19,6.51,8.17,-30.15,73347
000736,中房地产,全国地产,重庆,46.35,2.97,2.97,1534926.5,1512726.38,4393.49,25407.03,0.85,0.317,5.19,3.77,19970425,94760.96,3.19,365.62,346.31,22.43,5.33,16526
600230,*ST沧大,农药化肥,河北,63.51,2.94,2.94,360221.66,62831.23,246201.52,64217.56,2.18,0.281,4.14,5.75,20000406,8472.07,0.29,42.62,121.6,21.22,4.51,14576
000878,云南铜业,铜,云南,315.27,14.16,14.16,2261304.5,1057247.5,711421.88,439830.41,3.11,0.031,3.96,3.34,19980602,-74307.75,-0.52,-20.49,110.42,3.14,0.12,142637
600297,广汇汽车,汽车服务,辽宁,18.71,18.4,55.0,10888002.0,6250284.5,1098631.75,815432.94,1.48,0.364,4.18,2.18,20001116,904876.13,1.65,36.51,61.01,9.33,2.23,60750
600162,香江控股,全国地产,深圳,16.44,17.62,28.13,1470387.75,1203642.13,51936.56,125183.72,0.45,0.2,1.99,1.87,19980609,0.0,0.0,14.04,42.27,45.25,13.83,59054
600489,中金黄金,黄金,北京,78.95,34.51,34.51,3970576.75,1609219.75,1201852.13,415878.34,1.21,0.118,3.88,3.21,20030814,509521.06,1.48,-33.82,454.37,12.34,2.0,259218
601919,中远海控,水运,天津,0.0,76.36,102.16,12082722.0,4735420.0,4326825.5,2724877.25,2.67,-0.902,1.81,2.99,20070626,-1825387.38,-1.79,0.35,-2962.23,-4.58,-18.49,390154
000995,*ST皇台,白酒,甘肃,0.0,1.77,1.77,51074.09,31620.03,8611.78,25793.53,1.45,-0.61,0.09,189.39,20000807,-42599.2,-2.4,157.71,-7618.73,17.67,-72.86,11127
600583,海油工程,石油开采,天津,23.49,44.21,44.21,2957822.25,1398756.5,1163119.5,424794.06,0.96,0.253,5.2,1.52,20020205,1222433.38,2.76,-20.57,-43.71,15.42,13.89,145122
002168,深圳惠程,电气设备,深圳,2010.78,7.64,8.25,179446.77,138950.92,10824.74,15046.84,0.18,0.006,1.59,10.26,20070919,36244.85,0.44,34.58,-95.51,40.16,2.76,70336
000717,*ST韶钢,钢加工,广东,0.0,24.2,24.2,1596126.88,403836.53,947696.0,322707.78,1.33,-0.047,0.1,54.35,19970508,-604539.19,-2.5,10.74,93.68,4.83,-1.2,139253
000826,启迪桑德,环境保护,湖北,30.07,8.47,8.54,2094905.75,722777.94,147762.86,225013.34,2.63,0.838,8.67,3.88,19980225,346396.31,4.05,28.69,16.1,29.84,13.38,31151
000639,西王食品,食品,山东,62.97,3.77,4.55,222080.2,130209.02,67753.31,64573.03,1.42,0.256,4.2,5.12,19961126,72186.17,1.59,17.93,-8.01,26.62,5.9,23822
000585,东北电气,电气设备,江苏,0.0,6.09,8.73,43886.03,25468.5,5301.95,88342.24,1.01,-0.027,0.32,24.05,19951213,-156095.5,-1.79,-53.13,-2464.65,18.95,-47.72,84789
000881,大连国际,综合类,辽宁,9631.65,3.08,3.09,457020.66,275490.84,177149.02,25370.17,0.82,0.002,2.69,9.2,19980902,17582.6,0.57,-3.67,100.07,10.86,0.04,23153
000620,新华联,全国地产,北京,69.35,18.37,18.97,4043968.0,2832818.25,280156.78,210956.72,1.11,0.083,3.1,2.49,19961029,298661.72,1.57,37.99,21.25,23.23,5.65,53443
000923,河北宣工,工程机械,河北,0.0,1.98,1.98,138403.86,76438.56,42160.03,16355.75,0.83,-0.158,1.96,9.64,19990714,-2328.7,-0.12,23.67,2.33,14.52,-17.26,27609
002556,辉隆股份,其他商业,安徽,54.71,6.98,7.18,576365.88,409352.59,52090.96,80511.96,1.12,0.142,3.07,3.37,20110302,59379.11,0.83,-22.09,-31.47,4.49,1.53,51931
002141,蓉胜超微,元器件,广东,1067.65,6.37,11.35,141117.98,119351.17,17146.0,90383.31,0.8,0.006,1.15,7.51,20070720,5399.5,0.05,-6.48,834.6,11.19,1.19,20148
600787,中储股份,仓储物流,天津,36.57,18.6,22.0,1895579.63,1243190.0,200610.31,356833.25,1.62,0.196,4.1,2.33,19970121,224418.05,1.02,-23.63,5.9,5.57,4.44,81849
000338,潍柴动力,汽车配件,山东,20.86,21.59,39.99,12463552.0,6560512.5,2442236.75,2788.31,0.01,0.376,7.79,1.34,20070430,2762304.0,6.91,15.25,44.32,23.16,2.39,148046
600019,宝钢股份,普钢,上海,15.43,164.24,164.5,26687294.0,10141921.0,11078174.0,3377792.75,2.05,0.34,7.17,0.98,20001212,4175795.25,2.54,9.2,148.33,12.23,4.19,300952
002677,浙江美大,家用电器,浙江,46.67,2.8,6.46,124610.42,83303.31,32838.32,3237.0,0.05,0.19,1.67,7.11,20120525,33608.98,0.52,31.87,34.07,54.21,28.87,25556
603819,神力股份,电气设备,江苏,95.4,0.3,1.2,55723.82,43261.05,7921.93,24484.95,2.04,0.289,5.43,6.78,20161125,12747.17,1.06,0.0,0.0,17.96,8.51,29748
601111,中国国航,空运,北京,10.39,85.22,130.85,22916228.0,2075384.75,15216030.0,1650953.13,1.26,0.59,5.13,1.49,20060818,3452767.5,2.64,3.72,15.07,24.78,8.46,204815
600697,欧亚集团,百货,吉林,19.14,1.55,1.59,1739718.75,612052.38,847806.13,29804.0,1.87,1.309,16.44,2.03,19931206,146917.91,9.24,2.52,1.72,20.02,2.17,16838
600350,山东高速,路桥,山东,9.93,48.11,48.11,4670160.5,1864907.25,761616.81,461199.69,0.96,0.512,5.05,1.34,20020318,1256160.5,2.61,-1.41,44.69,68.56,52.1,69705
002833,弘亚数控,专用机械,广东,33.99,0.33,1.33,46296.12,17007.1,22125.15,357.63,0.03,0.9,3.66,11.15,20161228,21249.15,1.59,38.32,74.66,40.15,30.65,58133
000568,泸州老窖,白酒,四川,23.91,14.02,14.02,1327208.75,955679.31,106665.13,65134.01,0.46,1.074,7.56,4.53,19940509,697650.75,4.98,17.3,13.72,62.1,25.61,55349
000897,津滨发展,区域地产,天津,107.19,16.17,16.17,653757.25,620453.56,1024.68,30965.06,0.19,0.032,0.81,5.72,19990422,-68778.88,-0.43,-30.96,188.81,38.28,7.87,126064
000488,晨鸣纸业,造纸,山东,10.41,11.05,19.36,8575660.0,4117715.25,2465124.25,614915.0,3.18,0.74,11.34,0.98,20001120,623807.44,3.22,11.26,176.87,31.16,9.38,102567
002415,海康威视,电器仪表,浙江,23.59,48.07,61.03,3649432.0,3220501.25,270566.06,102995.57,0.17,0.81,3.52,7.1,20100528,1301808.63,2.13,26.74,28.65,41.55,22.95,88000
603338,浙江鼎力,专用机械,浙江,42.62,0.46,1.63,133936.06,73446.21,21285.28,38886.46,2.39,0.822,6.43,7.27,20150325,44686.85,2.75,41.61,33.56,41.71,26.87,11234
601633,长城汽车,汽车整车,河北,10.79,60.28,91.27,7592209.0,4178679.5,2259586.5,141123.09,0.15,0.79,4.81,2.36,20110928,3012060.0,3.3,20.42,16.11,25.01,11.38,85115
000812,陕西金叶,广告包装,陕西,177.62,4.46,4.47,204223.73,120306.4,50117.87,1688.15,0.04,0.048,1.97,5.8,19980623,30640.7,0.68,60.23,8.97,21.96,3.47,42176
000020,深华发Ａ,元器件,深圳,962.2,1.81,2.83,60473.16,41527.46,10553.48,14658.72,0.52,0.016,1.12,18.29,19920428,-19092.05,-0.67,17.34,-77.45,13.11,0.99,27904
002409,雅克科技,化工原料,江苏,140.4,1.65,3.44,152168.97,80093.15,23193.32,58512.25,1.7,0.12,4.11,5.47,20100525,39689.17,1.15,-19.4,-38.12,22.41,6.71,9694
603639,海利尔,农药化肥,山东,31.79,0.3,1.2,96895.55,58693.55,17550.51,8883.05,0.74,1.152,7.43,6.58,20170112,45427.34,3.79,1.09,13.13,35.79,16.0,32221
000401,冀东水泥,水泥,河北,0.0,13.47,13.48,4013614.5,858434.81,2360647.0,492862.41,3.66,-0.336,7.01,1.78,19960614,206640.45,1.53,6.51,25.09,21.85,-4.98,57168
002200,云投生态,环境保护,云南,92.33,1.08,1.84,328862.94,277876.66,11471.75,77252.6,4.2,0.187,4.62,4.98,20071221,-14712.57,-0.8,17.73,598.58,31.89,5.2,18643
601607,上海医药,医药商业,上海,17.33,19.23,26.89,8089113.5,6139346.5,488991.19,1420349.88,5.28,0.914,11.73,1.8,19940324,1352585.63,5.03,14.52,12.78,11.9,2.71,71755
000402,金 融 街,全国地产,北京,28.31,29.87,29.89,11271212.0,8886310.0,268828.97,688502.75,2.3,0.269,8.57,1.18,19960626,1408065.5,4.71,13.2,-20.68,37.84,9.5,112251
600180,瑞茂通,仓储物流,山东,32.96,8.82,10.16,1463316.5,1327987.63,2022.78,150550.47,1.48,0.289,4.31,2.94,19980703,178465.61,1.76,108.75,32.39,9.32,2.24,22303
603315,福鞍股份,机械基件,辽宁,119.59,0.78,2.0,108380.95,66032.24,35292.15,28825.69,1.44,0.172,3.27,8.42,20150424,14186.88,0.71,-9.96,-16.34,26.82,12.12,12978
603060,国检集团,建筑施工,北京,60.23,0.55,2.2,76181.61,28858.69,22803.7,0.0,0.0,0.386,2.36,13.13,20161109,19252.86,0.88,0.0,0.0,49.65,18.72,50580
002621,三垒股份,专用机械,辽宁,221.13,1.12,2.25,116481.05,102115.35,6661.72,50795.21,2.26,0.094,5.06,5.46,20110929,36063.45,1.6,-45.35,-47.13,34.65,34.35,9625
600995,文山电力,水力发电,云南,31.39,4.79,4.79,280822.84,29963.11,177182.52,15560.57,0.33,0.308,3.3,3.9,20040615,80030.18,1.67,-9.25,22.21,26.28,10.83,39957
600704,物产中大,商贸代理,浙江,18.22,8.92,28.71,8407020.0,5951649.0,477170.91,545799.13,1.9,0.37,6.76,1.55,19960606,591665.81,2.06,6.77,5.01,3.67,0.91,89345
000886,海南高速,路桥,海南,78.64,9.65,9.89,312951.13,207480.56,13358.38,94393.02,0.95,0.048,2.59,1.93,19980123,26716.3,0.27,-11.49,-27.1,67.6,32.84,81332
601186,中国铁建,建筑施工,北京,13.42,115.03,135.8,75030696.0,62241944.0,4137253.5,4040039.25,2.98,0.672,9.3,1.29,20080310,6149747.5,4.53,2.62,12.43,9.77,2.15,342536
600851,海欣股份,纺织,上海,65.52,7.38,12.07,565449.0,109599.07,34865.15,43522.48,0.36,0.132,3.55,3.25,19940404,33627.7,0.28,-6.44,25.04,24.39,21.76,80651
600148,长春一东,汽车配件,吉林,440.17,1.42,1.42,86276.31,65467.88,18100.4,8911.74,0.63,0.073,2.64,16.2,19980520,10772.5,0.76,7.26,187.6,32.28,2.67,18420
000760,斯太尔,汽车配件,湖北,0.0,6.54,7.88,259616.67,76097.85,22124.4,151163.88,1.92,-0.131,2.28,4.45,19970627,-35215.55,-0.45,-61.34,-4.97,6.4,-90.38,44055
603369,今世缘,白酒,江苏,17.76,6.81,12.55,573014.56,400713.94,69054.4,74271.4,0.59,0.515,3.59,3.39,20140703,222630.92,1.77,7.77,12.18,69.49,31.38,35420
600753,东方银星,批发业,河南,0.0,1.28,1.28,20933.92,20675.88,58.04,14144.52,1.11,-0.035,1.06,33.35,19960927,-13395.55,-1.05,1629.81,-110.1,0.27,-18.92,9562
300153,科泰电源,电气设备,上海,254.79,3.2,3.2,159130.19,114472.7,19925.92,49463.78,1.55,0.045,2.93,5.25,20101229,10117.92,0.32,11.77,-21.55,21.69,2.59,33964
000596,古井贡酒,白酒,安徽,29.71,3.84,5.04,894041.19,527304.25,190463.73,129493.85,2.57,1.157,10.65,4.3,19960927,325587.88,6.47,12.23,16.35,74.26,12.93,24876
600990,四创电子,通信设备,安徽,263.6,1.37,1.37,369478.81,259809.91,13772.67,41637.9,3.05,0.219,7.62,10.11,20040510,42551.75,3.11,63.41,0.76,11.64,1.8,16629
603889,新澳股份,纺织,浙江,24.93,1.42,3.25,155323.47,88771.78,40202.56,25461.6,0.78,0.436,3.57,4.06,20141231,56181.56,1.73,12.5,24.95,21.08,9.7,18565
600477,杭萧钢构,钢加工,浙江,24.68,8.03,10.57,649570.25,542410.81,67907.72,26852.85,0.25,0.283,1.87,4.97,20031110,60056.35,0.57,2.86,155.12,30.38,11.04,54483
601699,潞安环能,煤炭开采,山西,218.7,29.91,29.91,5433995.5,1995746.25,1360444.75,143935.84,0.48,0.03,6.06,1.45,20060922,863702.13,2.89,-8.92,-47.36,28.0,1.13,82765
002085,万丰奥威,汽车配件,浙江,37.95,17.61,18.22,908276.13,456256.66,246068.45,7166.74,0.04,0.389,2.67,7.37,20061128,276180.28,1.52,10.78,33.71,24.99,10.29,20236
002762,金发拉比,服饰,广东,126.77,0.51,2.02,94507.93,73875.93,5321.9,29877.85,1.48,0.243,4.27,9.6,20150610,32476.01,1.61,0.42,-1.63,50.5,18.86,17780
002447,壹桥股份,渔业,辽宁,50.85,5.8,9.52,331080.06,75713.9,150283.36,47285.85,0.5,0.138,2.6,3.59,20100713,95556.31,1.0,42.59,115.58,46.59,44.86,53241
002146,荣盛发展,全国地产,河北,11.73,38.89,43.48,12803141.0,12175567.0,136918.67,463608.34,1.07,0.5,4.99,1.57,20070808,960234.13,2.21,25.31,29.91,30.61,11.62,82429
300095,华伍股份,机械基件,江西,98.81,2.34,3.76,200361.06,118150.82,32020.35,57168.11,1.52,0.095,3.27,3.83,20100728,25313.0,0.67,1.37,-25.76,36.95,8.52,18210
000510,金路集团,化工原料,四川,264.61,5.63,6.09,140416.44,31405.95,92559.03,4489.06,0.07,0.03,1.26,8.33,19930507,-345.15,-0.01,-15.7,120.56,14.71,1.75,54581
000993,闽东电力,水力发电,福建,29.29,3.73,3.73,385804.03,120347.86,150440.72,104068.43,2.79,0.323,4.35,2.9,20000731,18655.47,0.5,-34.36,95.11,60.85,24.77,28345
300343,联创互联,互联网,山东,63.75,2.34,5.9,493634.94,192605.77,20480.07,307476.31,5.21,0.28,6.75,3.43,20120801,30095.35,0.51,143.38,376.88,22.84,10.57,10868
000011,深物业A,区域地产,深圳,0.0,1.76,5.96,664973.56,587089.38,7765.71,11995.15,0.2,-0.012,3.43,4.92,19920330,117847.72,1.98,-16.72,-115.5,19.74,-1.36,41123
600126,杭钢股份,普钢,浙江,29.3,8.39,25.98,2546231.0,1055146.88,1028924.38,1129462.5,4.35,0.28,5.46,1.46,19980311,-22994.99,-0.09,-19.39,215.4,8.66,3.77,58461
000428,华天酒店,酒店餐饮,湖南,0.0,7.19,10.19,935253.13,328799.47,329949.0,145306.69,1.43,-0.121,3.01,2.47,19960808,53006.55,0.52,-7.8,-679.74,55.99,-16.56,41716
002253,川大智胜,软件服务,四川,248.64,2.07,2.26,147524.81,66751.68,43677.46,79114.05,3.51,0.092,5.61,5.41,20080623,20012.61,0.89,55.2,5.98,29.54,10.11,42309
600694,大商股份,百货,辽宁,14.04,2.94,2.94,1772802.25,1009908.38,554217.75,143618.2,4.89,2.206,23.49,1.76,19931122,459537.5,15.65,-8.69,1.94,22.19,3.0,25140
000962,*ST东钽,小金属,宁夏,0.0,4.41,4.41,273986.75,114101.8,129522.42,119767.26,2.72,-0.346,2.96,4.01,20000120,-58514.28,-1.33,-37.59,52.29,-10.1,-24.47,38921
002221,东华能源,石油贸易,江苏,44.92,12.72,16.2,2161410.5,1260185.38,545961.5,376707.81,2.33,0.26,4.01,3.36,20080306,97534.92,0.6,26.78,162.11,7.19,2.65,21869
600175,美都能源,综合类,浙江,161.24,14.48,35.76,1685692.38,858810.5,17240.23,647854.44,1.81,0.03,3.02,1.63,19990408,60032.55,0.17,16.79,257.86,7.04,2.1,97382
601880,大连港,港口,辽宁,76.96,77.36,128.95,3263012.0,1004080.88,1400629.25,292763.91,0.23,0.027,1.36,2.02,20101206,106307.3,0.08,50.76,-6.87,10.82,3.52,195600
600889,南京化纤,化纤,江苏,51.23,3.07,3.07,212955.7,65214.28,119029.86,22740.7,0.74,0.185,4.7,2.69,19960308,70710.25,2.3,-0.72,-87.61,13.91,5.0,31834
600187,国中水务,水务,黑龙江,297.82,14.56,14.56,471837.09,101916.93,77430.95,133744.56,0.92,0.013,1.76,2.83,19981111,-26134.72,-0.18,-24.56,184.57,34.64,6.97,169125
002453,天马精化,化工原料,江苏,392.72,5.19,5.71,215705.02,95077.38,66879.22,34173.5,0.6,0.02,2.1,5.02,20100720,26274.46,0.46,2.9,-54.76,18.95,1.37,49929
002648,卫星石化,化工原料,浙江,77.55,8.0,8.04,722175.75,241239.0,349874.31,141614.88,1.76,0.124,3.95,3.24,20111228,70104.65,0.87,7.12,144.11,18.83,2.87,21973
600056,中国医药,医药商业,北京,21.55,10.12,10.68,1957759.38,1593917.63,142533.8,242798.75,2.27,0.74,6.61,3.04,19970515,260002.97,2.43,28.14,44.17,12.02,4.02,41065
000014,沙河股份,全国地产,深圳,0.0,2.02,2.02,217198.34,198427.67,1906.65,996.57,0.05,-0.087,3.42,5.59,19920602,25979.75,1.29,-23.48,-1671.59,18.35,-10.2,19541
600539,ST狮头,水泥,山西,0.0,2.3,2.3,91056.36,13139.25,67513.11,54635.78,2.38,-0.167,1.92,8.2,20010824,-37103.15,-1.61,68.38,-301.79,7.95,-34.64,9532
000672,上峰水泥,水泥,甘肃,136.66,8.14,8.14,588609.63,242199.55,232457.45,-48179.46,-0.59,0.059,2.18,4.94,19961218,119850.72,1.47,7.56,32.9,18.23,2.85,40552
600491,龙元建设,建筑施工,浙江,50.14,9.48,12.62,2675522.5,2504493.0,30110.44,147892.73,1.17,0.162,4.09,2.65,20040524,183081.25,1.45,-6.65,34.84,7.47,1.95,48622
601866,中远海发,水运,上海,0.0,79.32,116.83,11134726.0,2688701.75,5626099.0,130668.76,0.11,-0.054,1.19,3.36,20071212,197425.27,0.17,-55.62,-148.6,8.62,-5.26,441392
300298,三诺生物,医疗保健,湖南,37.87,2.51,3.38,140434.17,57935.55,23642.82,41734.55,1.23,0.38,3.72,4.77,20120319,40137.98,1.19,15.6,-4.8,63.16,21.08,16865
601009,南京银行,银行,江苏,8.22,57.64,60.59,102321760.0,0.0,511091.0,1518646.25,2.51,1.048,10.17,1.13,20070719,1694453.25,2.8,26.84,22.67,0.0,30.16,85675
002193,山东如意,纺织,山东,120.44,1.6,2.62,454060.31,306761.38,60724.76,169755.86,6.49,0.19,9.82,2.06,20071207,54922.05,2.1,-23.92,-9.57,22.75,4.84,12417
000636,风华高科,元器件,广东,59.79,8.13,8.95,650703.06,288450.97,167743.47,241113.02,2.69,0.124,5.03,1.96,19961129,57139.3,0.64,41.23,142.32,20.08,5.78,71310
601008,连云港,港口,江苏,544.32,10.15,10.15,690886.63,58052.03,371866.16,161476.69,1.59,0.007,3.16,1.66,20070426,43717.82,0.43,-6.87,-83.53,25.28,0.83,86099
002575,群兴玩具,文教休闲,广东,298.9,5.89,5.89,93742.06,27040.64,38402.55,15371.74,0.26,0.034,1.55,8.69,20110422,14535.12,0.25,-16.73,-11.04,23.42,8.58,28077
300401,花园生物,食品,浙江,183.24,0.96,1.81,85486.27,37176.65,35145.28,5058.16,0.28,0.147,4.06,8.84,20141009,46209.46,2.55,118.78,188.02,35.28,11.94,14055
002539,云图控股,农药化肥,四川,52.56,4.07,10.1,827167.81,279661.56,368602.72,113637.7,1.13,0.161,3.03,3.71,20110118,83534.81,0.83,-5.74,1.28,16.93,3.45,36597
600026,中远海能,水运,上海,9.69,27.36,40.32,5770051.5,1210121.13,2923398.5,759736.75,1.88,0.552,6.75,1.06,20020523,1283647.63,3.18,-17.49,67.42,23.97,20.76,128053
600519,贵州茅台,白酒,贵州,26.84,12.56,12.56,10514603.0,8350289.0,1124902.25,137496.44,1.09,9.923,54.64,6.5,20010827,5871924.5,46.74,15.05,9.11,91.64,46.81,53437
002304,洋河股份,白酒,江苏,16.4,12.32,15.07,3534020.75,2206098.0,738448.81,74177.27,0.49,3.211,16.63,4.22,20091106,2206143.25,14.64,7.36,8.47,60.89,32.99,28281
600083,博信股份,建筑施工,广东,801.07,2.27,2.3,13035.35,10456.53,279.95,9643.53,0.42,0.021,0.25,89.43,19970606,-27390.35,-1.19,-12.84,-54.22,31.74,6.74,15418
